Timestamp,MetricID,Value,Trend_Mean,Variance,Z_Score,PRB_Limit,ControlActions
1770030656.3951206,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030656.3954482,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030657.3953521,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030657.3956642,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030658.3951888,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030658.3954837,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030659.3953128,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030659.395653,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030660.3951085,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030660.3954062,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030661.3950348,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030661.395339,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030662.3950446,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030662.3953335,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030663.3952637,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030663.3955946,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030664.3951719,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030664.3954985,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030665.3952277,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030665.3955278,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030666.3952084,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030666.3955142,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030667.3952568,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030667.3955736,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030668.395042,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030668.3953543,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030669.3951004,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030669.3954048,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030670.395304,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030670.3956356,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030671.3952973,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030671.3956158,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030672.3950846,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030672.395387,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030673.3949854,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030673.3952825,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030674.3951037,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030674.3953917,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030675.3961904,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030675.3965049,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030676.3955777,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030676.3959498,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030677.395328,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030677.3956375,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030678.3950512,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030678.3953605,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030679.39517,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030679.3954706,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030680.3949232,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030680.3952277,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030681.395078,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030681.3953927,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030682.3951123,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030682.395418,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030683.3949378,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030683.3952382,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030684.395044,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030684.3953185,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030685.3954008,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030685.3958123,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030686.3949482,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030686.3952248,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030687.3962183,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030687.3969727,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030688.3954008,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030688.3957813,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030689.3951719,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030689.3954654,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030690.394963,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030690.3953023,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030691.394981,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030691.3953066,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030692.3950505,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030692.395343,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030693.3949795,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030693.39527,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030694.3948667,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030694.3951662,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030695.3949988,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030695.3952966,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030696.3950956,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030696.3953884,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030697.394969,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030697.3952682,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030698.3950398,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030698.3953416,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030699.395192,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030699.3955219,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030700.3951645,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030700.3954957,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030701.3950348,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030701.3953223,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030702.395057,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030702.3954039,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030703.3951695,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030703.395513,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030704.3950775,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030704.3953831,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030705.3953204,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030705.3957543,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030706.3949618,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030706.3952556,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030707.3948836,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030707.3951716,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030708.394917,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030708.395216,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030709.3949418,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030709.3952274,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030710.3949382,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030710.3952334,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030711.394884,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030711.395176,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030712.3949249,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030712.3952231,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030713.3948493,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030713.395139,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030714.3947515,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030714.3950448,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030715.3949077,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030715.395216,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030716.395218,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030716.395591,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030717.3950367,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030717.3953595,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030718.3949049,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030718.3951926,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030719.3949459,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030719.3952951,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030720.3950913,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030720.3954556,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030721.3954859,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030721.3958147,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030722.395061,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030722.3953803,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030723.3949308,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030723.3952475,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030724.3949206,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030724.3952434,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030725.3949656,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030725.3952808,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030726.394752,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030726.3949888,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030727.3946784,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030727.3949351,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030728.3951588,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030728.395485,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030729.394844,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030729.3951294,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030730.395002,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030730.3953266,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030731.3948743,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030731.3951735,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030732.3950617,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030732.3953948,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030733.394911,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030733.3952396,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030734.39514,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030734.3955112,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030735.3950343,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030735.3953533,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030736.3948224,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030736.3951209,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030737.3949816,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030737.3952904,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030738.39526,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030738.395603,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030739.39495,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030739.3952878,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030740.3948808,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030740.395169,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030741.3948066,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030741.3951015,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030742.3948324,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030742.3951247,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030743.3949244,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030743.3952284,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030744.3947365,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030744.3950434,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030745.3951995,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030745.3955367,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030746.3947906,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030746.3950987,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030747.3948486,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030747.3951526,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030748.3946614,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030748.3951075,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030749.3948836,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030749.3951843,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030750.3949308,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030750.3952498,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030751.394816,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030751.3951445,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030752.3948536,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030752.3951406,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030753.394804,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030753.3951058,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030754.3948843,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030754.3952034,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030755.3948767,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030755.395179,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030756.3948994,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030756.3951862,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030757.395069,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030757.3954198,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030758.3947935,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030758.395096,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030759.3949313,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030759.395232,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030760.3948529,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030760.3951662,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030761.3950787,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030761.3954387,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030762.3951364,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030762.3955095,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030763.3952634,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030763.3956113,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030764.3948321,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030764.395144,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030765.3947847,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030765.3950813,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030766.3948104,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030766.3951085,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030767.3947983,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030767.395102,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030768.395057,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030768.3953817,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030769.3948252,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030769.3951454,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030770.3947432,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030770.395069,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030771.3947396,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030771.3950684,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030772.3948402,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030772.3951216,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030773.3949487,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030773.3952808,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030774.3952327,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030774.3956897,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030775.394916,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030775.3952656,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030776.3948944,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030776.3952103,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030777.3948886,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030777.3951862,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030778.3947914,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030778.3951201,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030779.3949182,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030779.3952765,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030780.3942893,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030780.394544,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030781.394965,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030781.395345,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030782.3946888,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030782.394989,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030783.394665,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030783.3949609,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030784.3945532,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030784.3948145,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030785.3947668,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030785.3950758,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030786.3954825,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030786.3958051,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030787.3946693,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030787.3950071,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030788.3946574,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030788.394997,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030789.3947723,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030789.3950555,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030790.3947446,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030790.3950605,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030791.3956778,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030791.3961725,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030792.395093,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030792.3954895,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030793.3945339,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030793.3947973,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030794.3947136,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030794.3950162,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030795.3946636,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030795.3949585,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030796.395186,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030796.3954914,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030797.3952236,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030797.3955379,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030798.394818,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030798.3951628,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030799.3945208,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030799.3948202,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030800.394666,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030800.394976,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030801.3952138,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030801.3956697,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030802.3947623,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030802.3951004,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030803.394847,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030803.3951466,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030804.3946128,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030804.3948872,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030805.3947103,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030805.3949952,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030806.3947113,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030806.3950028,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030807.3946702,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030807.3949742,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030808.3948317,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030808.3951645,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030809.3955014,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030809.3961535,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030810.3945868,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030810.3949046,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030811.3946128,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030811.3948994,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030812.3946314,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030812.3949342,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030813.3945422,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030813.3948963,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030814.3946178,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030814.394924,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030815.3946977,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030815.3949869,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030816.394572,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030816.3948748,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030817.3945878,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030817.3948934,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030818.3947225,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030818.3950238,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030819.3946798,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030819.3950176,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030820.3947477,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030820.3950846,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030821.3947306,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030821.3950486,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030822.3945289,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030822.394822,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030823.3948972,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030823.3952544,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030824.3945246,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030824.3948328,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030825.3947093,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030825.3950405,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030826.394658,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030826.3949912,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030827.3946211,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030827.394924,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030828.394667,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030828.3949718,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030829.394781,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030829.395136,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
1770030830.3946319,DRB.UEThpDl,0.0,0.00,0.00,0.00,100,42
1770030830.3949466,DRB.UEThpUl,0.0,0.00,0.00,0.00,100,42
